"Plant_I.D." "Year" "ElectricityKWH" "Sulfur_Dioxide_Daily" "Nitrous_Oxide_Daily" "Dollars_Millions" "Employees" "Heat_Content_of_Coal_Daily" "Heat_Content_of_Oil_Daily" "Heat_Content_of_Gas_Daily" "CAA"
"525" 3776 90 1321.647 21.5441917808219 14.7411232876712 736.053204419487 133 10.3449807752877 0.0744033134203397 0 1
"526" 3788 90 2227.901 36.5336438356164 18.696301369863 1064.44478764954 197 18.7755838281699 0.116266240932953 0 1
"527" 3796 90 622.965 11.1443835616438 7.52950684931507 539.277222899624 131 5.05566915274521 0.0250225574794521 0 1
"528" 3936 90 1256.821 19.9024657534247 14.7156712328767 772.29785575635 143 9.86452101435616 0.029741825309326 0 1
"529" 3945 90 354.366 9.00038356164383 5.36909589041096 436.636667777673 82 3.50332569922192 0.0161668653041096 0 1
"530" 3946 90 734.427 22.3095068493151 13.1274246575342 475.039296688273 73 6.17443457074521 0.0147403771890411 0 1
"531" 3947 90 4714.623 414.766164383562 84.5844383561644 995.539476260529 245 36.2692142783014 0.0165208265784493 0 1
"532" 3948 90 5783.611 162.508739726027 72.4047123287671 1879.79991095093 257 46.0302454507397 0.257787486089556 0 1
"533" 4054 90 947.84 17.246301369863 22.4861643835616 289.541356101068 63 7.93285184077808 0.00313962277808219 0 1
"534" 4072 90 1354.485 68.4460547945205 20.4291506849315 696.196437983354 147 12.0070494762247 0 0.252024783715068 1
"535" 4158 90 5776.274 52.3172876712329 95.3186849315069 1236.10608244936 251 51.6405361695288 0.0646674612164384 0 1
"536" 4162 90 4672.687 66.3458630136986 51.8532602739726 1018.00385506564 208 38.8724868391233 0.0174685778630137 0.0568708356986301 1
"537" 6002 90 11091.871 123.661726027397 89.854904109589 3142.30894821194 441 83.4955787654795 0.0563146718617479 1.58504460558904 1
"538" 6004 90 7122.037 112.293643835616 76.574602739726 2300.65364612579 246 59.2558160736164 0.252963892405479 0 1
"539" 6016 90 2010.56 23.9017808219178 20.6158082191781 890.553779554701 130 16.6196560453151 0.024612187536789 0 1
"540" 6017 90 4708.299 64.9351232876712 30.8234246575342 1926.32102707457 240 39.1963068676274 0.121380554918268 0 1
"541" 6095 90 5721.165 68.3581643835616 66.8575068493151 1254.49627407939 219 46.9123816543233 0.0438746534538411 0 1
"542" 6139 90 7409.66 75.6398082191781 101.169506849315 1204.17531959285 131 64.5949102525151 0.133611014465753 0 1
"543" 6146 90 15624.636 170.93695890411 124.645260273973 2513.59378560998 618 139.097745748438 0.309477102410959 0 1
"544" 6147 90 12963.31 194.673342465753 130.651835616438 1817.11263855235 458 117.283876967079 0.400226027178082 0 1
"545" 6155 90 5568.312 133.711671232877 55.3969589041096 1374.63424102367 234 43.686868008263 0.0401945906465753 0 1
"546" 6178 90 4178.566 41.2314246575342 39.6285479452055 730.318960483204 110 32.6053559135342 0.0274287495384 0 1
"547" 6193 90 7271.81 70.2293424657534 78.0240547945205 1092.63834417914 148 53.6165925209096 0 0.0958473792493151 1
"548" 6248 90 3244.095 33.168602739726 61.9412602739726 1121.19609618965 112 27.3784722156493 0.0727205363129096 0 1
"549" 6264 90 7046.188 96.4376164383562 56.6150410958904 1749.28901439009 251 52.9062618200548 0.172543045099562 0 1
"550" 8042 90 10955.621 203.550657534247 119.655945205479 1550.80097592805 181 79.7316587551562 0.0815805012079726 0 1
"551" 8102 90 13454.96 1000.84457534247 170.808356164384 2728.81413373837 369 103.047197019123 0.174725619127989 0 1
"552" 8226 90 3333.567 110.193452054795 27.3300821917808 979.390663239234 161 26.2879280736658 0 0.128434354454795 1
"553" 3 91 7421.235 146.349287671233 63.0777260273973 2058.23575570016 412 57.527000158274 0.0321638267684712 0.322933030068493 1
"554" 8 91 8695.912 294.184931506849 77.1411506849315 1909.5339076713 477 67.9837772625041 0.0839891348210466 0 1
"555" 470 91 3458.565 33.6768767123288 44.1505205479452 1009.87911300316 123 29.0730064885479 0.0415819363324438 0.0190975653041096 1
"556" 602 91 4789.172 72.9111780821918 42.4213424657534 2518.63213659393 166 41.0266897645151 0.527149790135951 0 1
"557" 641 91 4330.644 284.606164383562 54.9296712328767 1531.86835708411 244 37.017668488274 0.0258723801863014 0.717419301369863 1
"558" 708 91 2470.539 84.5370410958904 30.5927671232877 1054.50620837192 279 21.0667887083671 0.073796310690411 0 1
"559" 709 91 8826.731 254.273452054795 106.800410958904 1684.66506298395 430 70.2953586173096 0.0437456355287671 0 1
"560" 728 91 3895.75 188.941917808219 35.6647671232877 1596.89570565143 406 32.7245493292767 0.0892094641890411 0 1
"561" 856 91 3532.451 65.4524657534247 41.3339178082192 1043.46201119446 164 28.3638532064548 0.0340185614538575 0 1
"562" 861 91 3398.092 299.547917808219 75.9052054794521 1233.84104319304 289 28.6691582767562 0.0476669872831562 0 1
"563" 862 91 483.4922 35.4976712328767 6.9418904109589 501.995941071077 104 4.30135771801644 0.045389236483874 0 1
"564" 863 91 420.5079 25.4325479452055 4.00405479452055 389.747460713608 88 3.48549226928219 0.0390352301356931 0 1
"565" 864 91 1018.7009 68.6661369863014 9.8552602739726 743.212454747224 149 8.5244681548274 0.175527521276647 0 1
"566" 876 91 2976.439 307.412547945205 75.9251780821918 1519.97048220257 297 28.0991501342466 0 0.103296977769863 1
"567" 879 91 3535.071 41.3009589041096 54.7381095890411 3033.21347288707 352 35.434268286411 0 0.127666109589041 1
"568" 887 91 6923.49 316.525808219178 65.1678356164384 2084.75603592863 349 57.5810706900493 0.0556967630737479 0 1
"569" 889 91 8858.5649 624.560054794521 157.474794520548 1943.13833177159 266 73.018693686937 0.0599597132054795 0 1
"570" 983 91 9575.326 666.644547945206 171.757671232877 1895.25797073367 384 74.7284388548877 0.0167076358199014 0 1
"571" 988 91 3409.103 146.146657534247 57.5917534246575 1868.53609397945 336 27.0729638430904 0.106798440346816 0 1
"572" 991 91 575.216 16.4495068493151 6.0952602739726 673.199194124565 103 5.42101182060822 0.063788353349326 0 1
"573" 994 91 9905.461 316.895123287671 75.6537260273973 3079.51468645017 334 82.0016951491069 0.0784438966494247 0 1
"574" 1004 91 130.80195 11.1846575342466 2.61361643835616 370.088133280675 69 1.48276253324384 0.0226383326630137 0 1
"575" 1008 91 2263.63735 133.192410958904 33.3317260273973 836.014797033047 155 19.6419151279726 0.152050841885638 0 1
"576" 1012 91 2256.2221 141.131561643836 24.8799726027397 616.189253019956 88 19.9644655611781 0.00750002261917808 0.0141280616219178 1
"577" 1047 91 1187.8355 17.6565205479452 18.0048493150685 522.582587128642 54 11.3147372007288 0.027383176109589 0 1
"578" 1250 91 1978.746 10.9655342465753 21.2220547945205 662.929699869514 134 17.2619408703452 0 0.243567345567123 1
"579" 1355 91 3321.443 132.841095890411 31.4629863013699 760.70696994255 153 28.3297045294685 0.0462681251506849 0 1
"580" 1356 91 10037.625 283.793945205479 88.2791506849315 2182.32219661471 236 81.8569031528219 0.115198189150685 0 1
"581" 1357 91 682.228 40.7358630136986 10.220301369863 404.869118788328 109 6.36170758543562 0.0132194643287671 0 1
"582" 1364 91 6525.564 472.239506849315 60.6571506849315 1944.87053612593 352 54.1627232468548 0.180823798490597 0.0696262056164384 1
"583" 1570 91 580.151 12.8800273972603 5.21402739726027 344.036863927418 66 5.06689477755616 0.026152282109589 0 1
"584" 1606 91 1103.562 30.820904109589 12.2987945205479 216.399487403866 70 8.56074010389041 0.00983166971409863 0 1
"585" 1695 91 2017.146 28.5221369863014 19.3824931506849 801.910028040598 151 15.9875430777863 0.012656288169863 0 1
"586" 1745 91 3129.543 47.7276164383562 29.1245205479452 1993.24170355292 299 26.2093949488438 0.117296954473118 0 1
"587" 1943 91 242.1206 2.17090410958904 4.08098630136986 248.448722683029 46 2.3558720202411 0.0155800829589041 0 1
"588" 2080 91 2060.6752 19.3939452054795 27.3447397260274 627.729744067395 163 17.8907841401918 0.0330747186792822 0 1
"589" 2103 91 10900.689 571.406794520548 106.530547945205 3048.38709563336 467 88.4154484336438 0.4047179472 0 1
"590" 2107 91 4076.423 245.033424657534 83.4348493150685 1153.28759027251 245 33.9578998179288 0.0272584005534247 0 1
"591" 2526 91 717.5616 28.2720273972603 7.82183561643836 474.278482254331 84 6.54335172909041 0.017634013388926 0 1
"592" 2527 91 839.5625 34.7368493150685 8.95378082191781 512.430281739478 88 7.27707760584657 0.0343132779452055 0 1
"593" 2535 91 2332.3034 85.0339452054795 18.0371232876712 521.948385756853 89 17.611905793989 0.00747456840572055 0 1
"594" 2549 91 4625.934 157.249315068493 59.0512328767123 2155.93983956483 301 38.537537537589 0 0 1
"595" 2554 91 4088.624 169.428438356164 31.1917808219178 1218.68382488514 208 31.9386624524548 0 0 1
"596" 2642 91 1403.216 61.6873150684931 11.2325753424658 521.709178660356 146 11.6307877428 0.0451417728328767 0 1
"597" 2706 91 1977.622 48.0298082191781 22.4962465753425 406.923218893191 76 15.7575311430904 0.0376754733369863 0 1
"598" 2718 91 1411.519 31.18 12.014602739726 1295.73098625383 159 11.6511764219671 0.154156200078674 0 1
"599" 2721 91 1403.171 29.1619178082192 11.9713150684931 921.458354473857 143 11.7977130278301 0.0907364505838192 0 1
"600" 2727 91 9149.88 172.299123287671 68.227698630137 1660.82394718757 182 67.1254658031781 0.126536719299584 0 1
"601" 2790 91 436.3646 6.91898630136986 2.24761643835616 215.48828541921 51 4.58690730093699 0 0.000160265128767123 1
"602" 2850 91 14382.206 431.975780821918 173.392602739726 2756.45050442716 558 116.216137043408 0.0710170666970301 0 1
"603" 2864 91 2220.5515 171.843945205479 30.2134246575342 1214.79404380805 260 19.3155806391616 0.0139231917209096 0 1
"604" 2872 91 7234.055 671.006328767123 113.312876712329 2121.36004197487 376 56.9048714834466 0.173073273767014 0 1
"605" 2876 91 7781.547 636.542602739726 137.867671232877 1627.76027971338 334 62.4827857556712 0.0233090855852055 0 1
"606" 3098 91 2389.7389 14.4742465753425 34.7312602739726 1248.84417621114 220 22.6160381456219 0.0749763131250575 0 1
"607" 3130 91 1223.497 47.1604931506849 13.3343561643836 611.45079445758 97 10.9771167066575 0.099769836640389 0 1
"608" 3131 91 3585.57 144.244684931507 37.0874794520548 1122.99990780494 130 29.3414375717425 0.329488403769863 0 1
"609" 3138 91 1477.291 52.2256164383562 20.7009315068493 788.724064862272 163 13.4968514705753 0.0400248587947562 0 1
"610" 3140 91 9101.454 355.149863013699 73.8954246575342 1719.15929808059 217 71.2916692723726 0.218363269843677 0 1
"611" 3149 91 8647.086 309.143260273973 67.5670684931507 1691.91551665213 194 65.8819176026301 0.332476016197414 0 1
"612" 3178 91 2300.158 92.1139452054794 28.3449863013699 515.582653437716 83 18.6763500049973 0.0242873933917808 0 1
"613" 3297 91 3390.891 79.7951506849315 39.2208493150685 743.548453959111 92 26.7362129238411 0.535414437363304 0 1
"614" 3497 91 7021.764 182.96202739726 57.4204657534247 1067.64908070984 215 62.631562861611 0 1.09324697002192 1
"615" 3644 91 1193.142 13.6296712328767 11.2609863013699 324.366627939135 97 10.3749119742411 0.00950992076712329 0 1
"616" 3775 91 4347.081 69.7315616438356 49.3843287671233 930.12958807578 170 32.9445835553096 0.037259417675737 0 1
"617" 3776 91 844.255 14.5233150684932 9.54550684931507 753.896622807605 131 6.56962718089315 0.0805763513720219 0 1
"618" 3788 91 2277.243 38.1192876712329 19.0497808219178 1069.34155894076 190 19.0726760332603 0.137623226431216 0 1
"619" 3796 91 1080.326 21.5325205479452 13.1137808219178 542.541076314336 130 8.90195211059178 0.0349371557260274 0 1
"620" 3936 91 281.374 4.66739726027397 3.30443835616438 792.856036432368 144 2.2209313512 0.0149281610287562 0 1
"621" 3945 91 362.259 6.47698630136986 5.83057534246575 437.076434590833 81 3.76841979907397 0.0175933534191781 0 1
"622" 3946 91 791.054 23.5675890410959 14.2647123287671 475.515717742589 73 6.66155288207671 0.0185443454958904 0 1
"623" 3947 91 4888.528 443.634767123288 88.0512328767123 997.367672649163 233 37.9519057932329 0.0152835858866466 0 1
"624" 3948 91 5263.422 162.977479452055 64.9004109589041 1882.53062386919 258 41.1739470816986 0.235839735545227 0 1
"625" 4054 91 939.533 15.5621643835616 18.6046849315068 293.645326374252 63 8.01623916831781 0.00694421496271233 0 1
"626" 4072 91 1524.511 69.1687945205479 23.1915068493151 698.171718978364 149 13.5902996904822 0 0.167119915627397 1
"627" 4158 91 6016.141 64.8535342465754 102.828684931507 1247.75149676624 251 53.598250835326 0.0485005959123288 0 1
"628" 4162 91 4138.106 55.4843561643836 45.4446575342466 1027.2238630026 208 34.8877346494356 0.0123628969972603 0.0643881213452055 1
"629" 6002 91 14124.509 161.301232876712 111.162246575342 4066.49920476822 446 104.931116819507 0.0409782823086575 2.29399000871507 1
"630" 6004 91 6849.896 468.110246575342 59.1362465753425 2303.81538706803 244 56.0851349413315 0.271032741863014 0 1
"631" 6016 91 2008.293 23.404602739726 20.2021369863014 896.894929877901 131 16.332365867474 0.0238026133775836 0 1
"632" 6017 91 4185.675 36.8239726027397 28.2367671232877 1927.9706359193 244 35.6192216319781 0.133640815589803 0 1
"633" 6095 91 5169.301 58.0966301369863 61.6426301369863 1255.31889553643 219 42.4641907275452 0.072346503035589 0 1
"634" 6139 91 8156.987 82.9293150684932 110.242054794521 1204.95852098074 132 69.7961603620438 0.129834024657534 0 1
"635" 6146 91 15885.755 184.509068493151 126.732739726027 2522.22477591725 575 141.687713091847 0.175913300317808 0 1
"636" 6147 91 11184.884 150.961479452055 114.157287671233 1843.82622073576 426 100.315599141945 0.344380535013699 0 1
"637" 6155 91 5463.839 123.695808219178 59.234 1376.29055932254 236 44.4103208581479 0.077155133769863 0 1
"638" 6178 91 3920.83 34.9576712328767 36.8855342465753 730.562708014154 110 30.7773302629644 0.0279016590132 0 1
"639" 6193 91 7096.837 66.2072876712329 84.177397260274 1096.33257647381 148 57.854546913074 0 0.0513456231205479 1
"640" 6248 91 3049.785 30.5143287671233 47.9199726027397 1124.48067170202 125 26.4313978023452 0.019002561805874 0.067677249969863 1
"641" 6264 91 5854.979 81.4048493150685 47.5863835616438 1753.98386458797 248 44.7574705433425 0.224682008549523 0 1
"642" 8042 91 13119.586 244.585095890411 145.950657534247 1552.62587950285 181 98.1325868735014 0.102567338332718 0 1
"643" 8102 91 14364.952 1099.00449315068 187.939397260274 2747.7850504396 369 112.9164244968 0.148422743039047 0 1
"644" 8226 91 2907.949 99.2231780821918 23.8070410958904 983.337089744856 160 23.1680347679836 0 0.168219289446575 1
"645" 3 92 9407.962 181.734657534247 79.6389315068493 2079.26266053577 414 72.6858605916822 0.0264734476465315 0.383002022252055 1
"646" 8 92 8410.873 313.695534246575 75.4120273972603 1919.54894582035 477 66.3396590589205 0.096001115742 0 1
"647" 470 92 3408.628 29.5413698630137 43.2828767123288 1016.54762027748 121 28.3853160473918 0.0378337089760767 0.021090601890411 1
"648" 602 92 6793.32 95.3893698630137 56.3080821917808 2588.34511118011 178 54.0386460805151 0.440924238947836 0 1
"649" 641 92 5702.915 358.756520547945 70.6906849315069 1536.23296766604 250 47.1085717051562 0.0314164616547945 0.326632536986301 1
"650" 708 92 2107.722 76.2294246575343 20.7580547945205 1078.4607757572 244 18.0820828928712 0.0448382647232877 0 1
"651" 709 92 7453.272 205.308301369863 90.4301095890411 1695.32051225075 374 59.3602575499562 0.0546466351315068 0 1
"652" 728 92 3848.548 179.460575342466 35.2093150684931 1596.5940916229 381 32.3848214611726 0.0569827842633863 0 1
"653" 856 92 3260.246 60.3015616438356 34.0683287671233 1046.10708829935 158 26.1442264583671 0.0292950343935123 0 1
"654" 861 92 4044.444 330.276849315068 93.4577808219178 1267.87790148102 292 34.8446771262082 0.0453054581286904 0 1
"655" 862 92 306.38959 22.8363561643836 4.59115068493151 503.135210965941 103 2.83236289073425 0.024846323809463 0 1
"656" 863 92 349.5092 20.4367671232877 3.58405479452055 392.548515909479 88 3.09968512551781 0.0360573029891507 0 1
"657" 864 92 884.2665 56.9324109589041 8.89213698630137 793.868167165212 149 7.75202893546849 0.102432300830137 0 1
"658" 876 92 3334.606 337.164219178082 84.0554794520548 1525.92899868224 295 31.1920045608493 0 0.0486794890520548 1
"659" 879 92 1644.85 20.6663835616438 26.4261095890411 3053.79494856424 342 16.8286176852822 0 0.271471142465753 1
"660" 887 92 7471.66 309.578356164384 68.6158082191781 2106.13007052048 342 60.361492744537 0.0480660060225205 0 1
"661" 889 92 9040.9379 649.121835616438 157.943260273973 1943.81205099189 273 73.9981858174849 0.0457960014246575 0 1
"662" 983 92 9236.31 600.34698630137 169.204657534247 1928.43789146716 389 72.0802642765808 0.0139230298499178 0 1
"663" 988 92 3021.428 125.352547945205 51.0183835616438 1894.28160797192 330 23.5571161058466 0.0803820926926356 0 1
"664" 991 92 551.23 16.438904109589 5.69421917808219 681.260477749944 104 5.01303156269589 0.0460575073841918 0 1
"665" 994 92 9845.661 319.418657534247 76.0085479452055 3093.34186974219 336 81.0861828492329 0.0697927014936986 0 1
"666" 1004 92 124.2514 10.1985753424658 2.32276712328767 393.686993467639 69 1.33835899522192 0.0175562579835616 0 1
"667" 1008 92 1974.0002 101.821890410959 28.5936164383562 847.974772037039 141 16.829915062011 0.139988057079452 0 1
"668" 1012 92 2073.8662 120.389917808219 22.238602739726 619.893325351177 88 18.1208527618521 0.00750002261917808 0.0120745642931507 1
"669" 1047 92 888.5365 13.9389315068493 13.9480821917808 525.781184213137 54 8.80067514790685 0.0354092794520548 0 1
"670" 1250 92 2107.465 11.1804383561644 22.352301369863 667.764815997633 134 18.3696235853425 0 0.248349364742466 1
"671" 1355 92 2508.367 105.726136986301 23.3906575342466 784.457682192892 158 21.4813918665205 0.0406026404383562 0 1
"672" 1356 92 10351.649 312.864794520548 91.3901917808219 2183.60749513306 233 84.4949686628712 0.121807921315068 0 1
"673" 1357 92 690.191 42.0225479452055 10.191095890411 404.967679104388 107 6.3900867177863 0.00613760843835616 0 1
"674" 1364 92 7402.985 481.964246575342 67.8210136986301 1941.5847583776 337 60.0716818435233 0.177046397260274 0.0722598209589041 1
"675" 1570 92 347.905 7.08213698630137 3.12947945205479 345.882732863767 68 2.94142202616986 0.0213973217260274 0 1
"676" 1606 92 1034.897 28.803397260274 11.5985205479452 216.563278165117 71 8.08421021092603 0.0163810408601096 0 1
"677" 1695 92 1815.779 20.7674246575342 17.1038904109589 804.645687589344 153 14.366153938126 0.0271875819945205 0 1
"678" 1745 92 2788.495 40.5707945205479 27.8732602739726 1993.73705640787 299 24.0719906352658 0.0554156370010849 0 1
"679" 1943 92 198.0084 2.00813698630137 3.14071232876712 244.252412079408 45 1.90511221398904 0.0118030931506849 0 1
"680" 2080 92 2164.4869 20.0996712328767 29.6069589041096 633.964725678253 162 19.4643978916767 0.0465673099558685 0 1
"681" 2103 92 10960.802 447.150821917808 107.72904109589 3108.41288033042 464 89.9894316942082 0.318322677649315 0 1
"682" 2107 92 3619.084 210.989123287671 73.6104931506849 1160.0475786037 244 30.1202674835507 0.038346563490411 0 1
"683" 2526 92 772.9047 30.394301369863 7.42041095890411 515.053757293167 80 6.68178563194521 0.0135034332607233 0 1
"684" 2527 92 1111.45203 49.075698630137 11.0611780821918 516.26943830579 87 9.52865781618082 0.023184647260274 0 1
"685" 2535 92 2341.2362 84.8316712328767 17.5768493150685 528.647431483981 94 17.6887277111836 0.0074824528719452 0 1
"686" 2549 92 4394.552 152.317616438356 56.833698630137 2180.62808421618 309 37.2040253581151 0 0 1
"687" 2554 92 3945.876 160.186273972603 30.2612602739726 1233.38605396936 215 31.0555644975123 0.0567216863536438 0 1
"688" 2642 92 1433.971 62.9619178082192 11.5880821917808 523.376872939105 131 11.9709342593918 0.0451417728328767 0 1
"689" 2706 92 2342.846 53.3304657534247 26.3788493150685 407.901691406064 74 18.3095768343616 0.0306113220863014 0 1
"690" 2718 92 2290.656 51.4573698630137 19.0640547945205 1307.58136503314 158 18.4589685040767 0.145156935078247 0 1
"691" 2721 92 1882.723 38.0285205479452 15.2445205479452 990.159666855467 143 14.9050634192712 0.0554638880458849 0 1
"692" 2727 92 10261.981 190.38498630137 76.1747397260274 1678.21875039409 174 74.7478274025699 0.102233661517036 0 1
"693" 2790 92 373.6999 5.47942465753425 1.91624657534247 215.789337037939 51 3.86416922067945 0 8.20596e-05 1
"694" 2850 92 14546.093 412.811726027397 168.922164383562 2789.30961960574 547 114.758814431441 0.0765416730618246 0 1
"695" 2864 92 2525.328 198.482356164384 35.8843835616438 1226.56654706059 250 22.6698669950137 0.0111432193080658 0 1
"696" 2872 92 8239.596 763.488356164384 137.65298630137 2168.66105208463 358 64.7490697295178 0.205875732182745 0 1
"697" 2876 92 8002.324 624.602931506849 137.487671232877 1628.22045225473 334 62.7648711708986 0.0303022935014301 0 1
"698" 3098 92 2268.137 12.2922739726027 31.2012328767123 1252.23519252881 215 20.4984471304932 0.0511303486724877 0 1
"699" 3130 92 1239.245 45.1629589041096 13.3800273972603 612.836354785147 94 11.0647578047342 0.0604184353623123 0 1
"700" 3131 92 3478.716 139.962739726027 35.2209863013699 1154.83916091941 134 28.1924115922849 0.188478536054795 0 1
"701" 3138 92 1504.578 53.7652876712329 20.778602739726 790.727194199281 156 13.525785268011 0.0354091513041863 0 1
"702" 3140 92 8508.883 321.690767123288 68.1348219178082 1790.20215052888 215 66.6064972865918 0.180762135759666 0 1
"703" 3149 92 9484.153 358.520630136986 73.282301369863 1701.32161025039 193 71.5653354689918 0.335329218372477 0 1
"704" 3178 92 2294.31 96.3524657534247 28.2548493150685 518.697842222474 85 18.6586395841644 0.0149460882410959 0 1
"705" 3297 92 3649.078 76.0275890410959 41.9084657534247 769.311254193236 93 28.7513412070356 0.213684533835682 0 1
"706" 3497 92 5791.23 157.635780821918 47.3064383561644 1097.77873979232 177 49.5225494697534 0 1.45274108478904 1
"707" 3644 92 1308.13 14.7359178082192 12.5950684931507 330.025859767995 97 11.7133528684767 0.00424911353424658 0 1
"708" 3775 92 4427.989 65.5338904109589 48.8544657534247 942.084166329583 157 32.8175231772493 0.0288273250243233 0 1
"709" 3776 92 1322.837 23.589397260274 10.5605753424658 758.019346304466 126 10.3674056887562 0.0747415023899178 0 1
"710" 3788 92 1898.169 33.2515890410959 16.2475890410959 1085.58839159143 193 16.2966145392 0.201593583476926 0 1
"711" 3796 92 1049.125 17.3965479452055 12.6281369863014 544.194939559881 130 8.48762885436164 0.0231340625753425 0 1
"712" 3936 92 1099.075 18.1976438356164 13.2027945205479 796.676771218112 128 8.89283241453699 0.0196726470102247 0 1
"713" 3945 92 134.858 3.7141095890411 2.17893150684931 437.973969874789 80 1.41134819916164 0.0104609128438356 0 1
"714" 3946 92 619.121 20.5699178082192 11.5204383561644 486.674195209615 63 5.13292401060822 0.0123628969972603 0 1
"715" 3947 92 4620.259 387.408931506849 82.2167671232877 1014.32070965077 228 35.5782938042795 0.0206064706448712 0 1
"716" 3948 92 6424.616 194.026657534247 77.4201369863014 1893.87780663805 256 49.9616148997808 0.228978337828685 0 1
"717" 4054 92 1003.841 19.2547671232877 13.0455068493151 295.286515525549 63 8.40731434569863 0.00958869123849863 0 1
"718" 4072 92 1482.389 55.9178630136986 21.4602191780822 731.325259336549 149 12.424715978663 0 0.178206312115068 1
"719" 4158 92 6050.195 62.3173424657534 98.9982465753425 1261.24751538247 251 54.3834704760658 0.0584860127178082 0 1
"720" 4162 92 4462.066 51.61 49.0992876712329 1038.71261301537 208 37.9954270896986 0.0250225574794521 0.0694092535232877 1
"721" 6002 92 12331.692 148.038383561644 98.6265753424657 4081.66714434254 468 92.7767913980877 0.0204307090986082 1.94521808070411 1
"722" 6004 92 8308.793 621.964356164384 71.7159452054795 2331.00807077508 248 67.7525618940657 0.220154665758904 0 1
"723" 6016 92 2152.626 22.692602739726 21.446602739726 899.881917194106 129 17.409036316537 0.0227543334624986 0 1
"724" 6017 92 3764.904 34.070602739726 24.5573424657534 1928.96474047841 248 31.4818650830301 0.118661351573589 0 1
"725" 6095 92 6386.495 73.346904109589 60.4335068493151 1258.55913562555 215 51.7883540934904 0.0396942406663562 0 1
"726" 6139 92 7873.834 86.9854246575343 107.448520547945 1208.98812665089 131 66.5203290860712 0.0967853638356164 0 1
"727" 6146 92 16800.378 210.711452054795 134.510904109589 2533.09733610269 443 146.805076611025 0.10145264409863 0 1
"728" 6147 92 11713.059 178.499835616438 120.165479452055 1869.13190772527 332 103.49932775063 0.396037615265753 0 1
"729" 6155 92 5131.64 132.456602739726 47.2574794520548 1388.34094374412 224 40.6296303386137 0.0388085702794521 0 1
"730" 6178 92 4027.707 43.3980821917808 29.6798082191781 732.969713394411 106 31.8491225819507 0.0157842933319726 0 1
"731" 6193 92 7544.424 66.9775890410959 70.7494520547945 1112.6807699019 148 60.5261481421973 0 0.106814379821918 1
"732" 6248 92 3094.05 35.6601369863014 48.5321643835616 1127.18012633651 125 26.6802420137753 0.00278687216386849 0.0722002434410959 1
"733" 6264 92 6996.298 97.513397260274 56.4365479452055 1755.10963951335 189 53.0064243138082 0.14595961285874 0 1
"734" 8042 92 12167.453 215.232876712329 136.686931506849 1564.10910471585 180 90.6008076708822 0.087862218669074 0 1
"735" 8102 92 14499.313 1067.77931506849 186.307123287671 2755.23123221254 364 112.157219033951 0.112101580216356 0 1
"736" 8226 92 3603.627 122.124246575342 27.9667945205479 991.02727719882 157 27.9932322274521 0 0.149317318257534 1
"737" 3 93 9587.83 187.516383561644 81.0738082191781 2083.51164373891 398 73.8860358775069 0.000464070644186301 0.352571159021918 1
"738" 8 93 7814.781 280.172630136986 68.4287397260274 1927.51163813611 461 61.6176977150137 0.104366814308285 0 1
"739" 470 93 3508.811 29.3560821917808 45.004 1095.40105874797 123 29.5153526967123 0.00414561726887671 0.0683350917534247 1
"740" 602 93 7590.638 106.421643835616 62.0759178082192 2605.669701855 237 59.7793121603836 0.300752751683885 0 1
"741" 641 93 4992.086 245.606739726027 62.5469589041096 1563.40460094452 256 41.3975204692274 0.0411186042246575 0.938707224657534 1
"742" 708 93 1709.185 64.0925753424658 18.0760273972603 1091.62440183634 241 14.8582298697534 0.0681915276 0 1
"743" 709 93 8170.624 225.678821917808 97.4722739726027 1702.77544632793 379 63.9758441190411 0.0924789209917808 0 1
"744" 728 93 4042.421 138.919671232877 36.4713150684932 1621.07328922105 376 34.2198027468 0.0792189889150685 0 1
"745" 856 93 3050.907 64.2452328767123 31.8486301369863 1048.73594920303 159 24.4865467416329 0.0553570430743726 0 1
"746" 861 93 3312.32 252.91698630137 75.7521369863014 1265.35699014149 277 28.0481989913753 0.0345667173336493 0 1
"747" 862 93 314.252 22.0827123287671 4.57413698630137 506.848680764334 91 2.80078311281096 0.0182681564884767 0 1
"748" 863 93 415.0038 24.1292602739726 4.34567123287671 396.503343626082 81 3.75186495726575 0.026783288958674 0 1
"749" 864 93 1093.7625 75.2579178082192 9.97372602739726 799.118222515136 142 8.86695810731507 0.101464335905474 0 1
"750" 876 93 3455.972 375.247315068493 88.0764657534247 1528.51839820637 289 32.4479379798904 0 0.139266141361644 1
"751" 879 93 4404.895 45.6404109589041 69.7849863013699 3050.9543961293 332 41.9599232445041 0 0.168843568693151 1
"752" 887 93 7181.803 238.50802739726 60.5048767123288 2151.33731618178 338 58.9621132030027 0.0774635452215781 0 1
"753" 889 93 8157.37439 536.825561643836 149.790575342466 2008.23038614854 274 68.540411456663 0.0722349300821918 0 1
"754" 983 93 9037.767 676.754438356164 168.488630136986 1930.63918388538 392 71.5496929179617 0.0194922417898849 0 1
"755" 988 93 4453.545 183.886246575342 76.0887945205479 1909.20931031936 330 34.6357063328219 0.0735269775939617 0 1
"756" 991 93 733.259 24.6238356164384 7.72849315068493 688.602879906141 103 6.78479243026849 0.0502554798019726 0 1
"757" 994 93 9918.811 332.898876712329 77.896301369863 3101.01593713964 331 82.8831992850082 0.0987234991772055 0 1
