"Plant_I.D." "Year" "ElectricityKWH" "Sulfur_Dioxide_Daily" "Nitrous_Oxide_Daily" "Dollars_Millions" "Employees" "Heat_Content_of_Coal_Daily" "Heat_Content_of_Oil_Daily" "Heat_Content_of_Gas_Daily"
"807" 3947 4831300000 0.14476812 85.3082739726027 506659.201679452 0.0012459832 45902104400000 0.0186592637831178 0 6.11340888567123e-08
"808" 3948 6568100000 0.05811748 76.610602739726 947569.263917808 0.0013948396 61692831600000 0.261250884574323 0 2.44879977994521e-08
"809" 4054 1111269000 0.00428624 17.2824931506849 147727.572181918 0.0003473316 11564987600000 0.00958869123849863 0 1.88387001863014e-09
"810" 4072 1532576000 0.00755727 26.8058904109589 364124.781032877 0.00082698 16887511800000 0 0.222299616986301 3.42880658958904e-09
"811" 4158 6043644000 0.02293928 101.879780821918 634653.734726027 0.0013893264 6.6295504e+13 0.0489760919506849 0 1.39609796046575e-08
"812" 4162 4565150000 0.02028247 51.202 525637.853687671 0.0011687984 48680815600000 0.0240783100273973 0.073166330630137 1.29202278147945e-08
"813" 6002 14843774000 0.06535872 118.374739726027 2029137.45927945 0.0023320836 138965222800000 0.0770843759125808 1.82526412823836 2.76395039638356e-08
"814" 6004 8031451000 0.21606461 69.8523835616438 1170566.20906301 0.001350734 81742610800000 0.268179765632877 0 9.13863239145205e-08
"815" 6016 2217871000 0.00917617 22.0450410958904 446095.949065753 0.0007112028 22346182400000 0.0195034311221918 0 2.76837936657534e-08
"816" 6017 5733074000 0.02785067 36.7783835616438 958603.327224658 0.0011687984 57986572800000 0.122451452932142 0 3.10399188953425e-08
"817" 6095 6759133000 0.02249922 64.2011506849315 625555.842334246 0.0011908512 6.7879427e+13 0.0396942406663562 0 1.03469768630137e-08
"818" 6139 8056686000 0.03095121 110.658575342466 602634.198142466 0.000716716 84490903200000 0.124168539945205 0 1.41989765326027e-08
"819" 6146 15626801000 0.06753308 123.539726027397 1269046.10781096 0.0024147816 166995610400000 0.231758792482192 0 1.00229578680822e-07
"820" 6147 11059499000 0.06253475 109.67895890411 931727.836517808 0.0018855144 119097041400000 0.225243485063014 0 4.11202582635616e-08
"821" 6155 4983003000 0.04968822 50.8710136986301 692921.425323288 0.0012073908 5.1380125e+13 0.0840852356054795 0 2.09681869528767e-08
"822" 6178 4717859000 0.01827608 35.4540547945205 363239.950336986 0.0005733728 45767365200000 0.0131294775465863 0 7.79220939452055e-09
"823" 6193 7836167000 0.02394529 73.3159178082192 554283.18999726 0.0008049272 7.8308684e+13 0 0.0879360951123288 1.10983441084932e-08
"824" 6248 3049384000 0.01237874 48.5979452054795 561432.675876712 0.0006946632 33192912400000 0.0013944275417589 0.154264018684932 5.65817803561644e-09
"825" 6264 5450685000 0.02740504 44.079698630137 873387.128994521 0.0013452208 50985491200000 0.13078613634194 0 1.15691028509589e-08
"826" 8042 13825005000 0.097442 155.068739726027 777687.696553425 0.0009703232 126811184600000 0.0980164264512329 0 4.1306811369863e-08
"827" 8102 13911035000 0.36223207 176.50002739726 1370849.57774795 0.0021336084 133941004200000 0.241063359662367 0 1.53023240598082e-07
"828" 8226 3238308000 0.03563016 18.0424657534247 503688.259515068 0.00082698 31700583200000 0 0.188029215583562 1.50766449041096e-08
"829" 3 9267520000 0.06332877 76.6365753424657 1041646.19314795 0.0020895028 89182023600000 0.000459976657019178 0.276433660643836 2.67073807775342e-08
"830" 8 7412375000 0.09663822 64.3229863013699 980240.628926027 0.0024147816 71736253200000 0.103936696104625 0 4.08153209358904e-08
"831" 470 3253066000 0.01014428 41.1303561643836 550803.78850137 0.0006285048 33838428200000 0 0.063628307260274 4.61369261424658e-09
"832" 602 8857557000 0.04585627 73.9482191780822 1296046.2470274 0.000909678 87568295800000 0.236614581632071 0 1.94074165726027e-08
"833" 641 3953253000 0.06767396 37.4876164383562 790857.227224657 0.0013341944 41939433600000 0.0536012891281479 0.412867380821918 2.86028451271233e-08
"834" 708 1316388000 0.01430473 14.428602739726 571986.698972603 0.0012900888 14268059400000 0.0976166388246575 0 6.03865515945206e-09
"835" 709 7047765000 0.06841637 83.5880821917808 848991.732219178 0.0019682124 68371152800000 0.0411017426630137 0 2.88766287123288e-08
"836" 728 2346912000 0.0322779 17.7448219178082 811831.949364384 0.0019682124 25669641600000 0.106957943975342 0 1.7310006919726e-08
"837" 856 3520325000 0.02948584 31.5842465753425 521985.81889589 0.000882112 35417665800000 0.0559981972112548 0 1.24419456041096e-08
"838" 861 4144047000 0.06952426 95.1843561643836 634243.172041096 0.0015933148 43300038800000 0.0444048349089205 0 2.93300120169863e-08
"839" 862 441637300 0.01155994 6.37405479452055 253851.115295342 0.0005733728 4866725600000 0.0306905107244055 0 4.88387906630137e-09
"840" 863 357114600 0.00726884 3.53997260273973 196652.212682466 0.0004851616 3735933200000 0.039699993831189 0 3.07114877917808e-09
"841" 864 1049082700 0.02789659 10.5684931506849 400586.569635616 0.000799414 11437143400000 0.462766348436153 0 1.17030077383562e-08
"842" 876 3521605000 0.13245392 86.804904109589 765500.481575342 0.0014775376 40048601400000 0 0.0976292448493151 5.59881329465753e-08
"843" 879 3354541000 0.01309826 54.5002739726027 1528988.73071507 0.0017587108 41345209400000 0 0.181662771665753 6.02519802739726e-09
"844" 887 7184340000 0.06529889 62.1585205479452 1099344.11829315 0.0018358956 75174083800000 0.11257442224491 0.369876500909589 2.81815469654795e-08
"845" 889 8640512550 0.2250933 149.980712328767 1029682.03255616 0.00151613 88940500400000 0.0684579402739726 0 9.51410805493151e-08
"846" 983 9095228000 0.25558079 166.709178082192 1012789.7204137 0.0021887404 88849568600000 0.0190281407948877 0 1.08053527957808e-07
"847" 988 4348180000 0.05501907 66.7303561643836 956854.826032877 0.001157772 42235569400000 0.101485979406 0 2.32403867654795e-08
"848" 991 553240000 0.00730634 4.97594520547945 346370.803816438 0.00055132 6432140200000 0.0840938383742301 0 3.08744828876712e-09
"849" 994 10164108000 0.11628123 71.8324383561644 1546125.58936438 0.0018028164 105303079400000 0.131606849248767 0 9.77419603742466e-08
"850" 1004 290047050 0.00751383 5.03402739726027 193023.976376438 0.0003142524 3.643528e+12 0.0642189436767123 0 3.17196485917808e-09
"851" 1008 3057926050 0.04805301 27.7998904109589 443082.886668493 0.0007332556 3.2092398e+13 0.180182647726027 0 2.02920624189041e-08
"852" 1012 1850760800 0.03897817 18.8331232876712 320718.187772603 0.0005347804 19602266200000 0.00328125989589041 0.0215834412493151 1.64867451871233e-08
"853" 1047 837459500 0.00555083 12.9645479452055 263353.967310959 0.0002977128 10183168600000 0.064208826739726 0 2.45536454794521e-09
"854" 1250 1784020000 0.00361836 14.9440547945205 342698.42939726 0.0007608216 20158168800000 0 0.329090711794521 3.11838523972603e-09
"855" 1355 3414563000 0.04463632 22.7287123287671 408442.25749589 0.00082698 35678517200000 0.0538221047671233 0 1.88537471227397e-08
"856" 1356 10943635000 0.09540177 83.104301369863 1196879.84426849 0.0013672736 1.10592353e+14 0.120391550136986 0 4.03386526175342e-08
"857" 1357 923632000 0.02064288 14.0053698630137 202024.703461644 0.00055132 1.0807562e+13 0.0127473406027397 0 8.72934287342466e-09
"858" 1364 7081421000 0.18771226 67.0885205479452 990492.101180822 0.0017587108 74271271800000 0.181767634520548 0.0694616046575342 7.92869008619178e-08
"859" 1570 323145000 0.00246074 2.1307397260274 186843.388247671 0.0003748976 3.493015e+12 0.0271032741863014 0 1.03805394e-09
"860" 1606 886227200 0.01017331 7.23479452054795 107805.984872877 0.0003693844 8866334400000 0 0 4.29256818739726e-09
"861" 1695 1974550000 0.00975788 19.0837534246575 404848.5636 0.0008324932 19503373800000 0.0117187853424658 0.0761179068493151 4.09595434931507e-09
"862" 1745 3302270000 0.01949991 32.0632328767123 1010681.18947123 0.001681526 3.525868e+13 0.0975909418047123 0 8.25453735616438e-09
"863" 1943 475607300 0.00162962 7.27975342465753 126857.472248493 0.0002536072 5339760600000 0.0132194643287671 0 7.3869698630137e-10
"864" 2080 2568280900 0.00663512 16.3772054794521 325362.970287671 0.0008049272 23492349200000 0.0214563034686575 0 3.51388521205479e-09
"865" 2103 11587748000 0.13264556 87.7028493150685 1631921.17744658 0.0024092684 119714280600000 0.302152440032877 0 5.60704655432877e-08
"866" 2107 2836889000 0.05260844 56.1006575342466 594566.130734247 0.0012514964 3.0801514e+13 0.0466626856931507 0 2.28750368712329e-08
"867" 2526 626155457 0.00869773 5.42904109589041 257370.126500548 0.000303226 6.56825e+12 0.00790171560221918 0 3.66614511369863e-09
"868" 2527 725181650 0.01066675 6.28906849315069 261646.81523589 0.0003363052 7421627400000 0.0180840248630137 0 4.50439757753425e-09
"869" 2535 1786920877 0.02165913 13.1856712328767 273367.836306849 0.0005568332 1.674792e+13 0.0211703583616767 0 9.14630520493151e-09
"870" 2549 3717172000 0.04661829 30.4815068493151 1114342.82109315 0.001571262 40155454400000 0 0 1.97018274682192e-08
"871" 2554 3067662000 0.04837931 16.9565753424658 640930.529747945 0.0011246928 30393780600000 0.102950884903118 0 2.04314272405479e-08
"872" 2642 938919000 0.01529146 7.89120547945205 264653.344740822 0.0005899124 10117431400000 0.037230328109589 0 6.45114516246575e-09
"873" 2706 2130038000 0.01848241 24.7558082191781 210544.784433151 0.0004079768 21037690800000 0.0249600010857534 0 7.80885416465753e-09
"874" 2718 3510104000 0.02798198 25.0729589041096 658484.073512329 0.0007608216 34729191600000 0.149969224771397 0 1.1823728490411e-08
"875" 2721 2135624000 0.01438863 17.610904109589 545002.520841096 0.0007277424 21591231600000 0.0804646165476329 0 6.09008292246575e-09
"876" 2727 11481844000 0.0760435 78.7243287671233 866664.700430137 0.0009537836 103778011800000 0.167566004459901 0 3.21421832679452e-08
"877" 2790 445507780 0.00284426 2.36523287671233 108604.86353863 0.00027566 6017637600000 0 0.000426758095890411 3.34409731561644e-09
"878" 2850 15360667000 0.14328554 178.498328767123 1410670.85521918 0.002949562 149930038200000 0.126997657065616 0 6.06187915035616e-08
"879" 2864 2333689000 0.07407696 37.9394520547945 618782.364652055 0.00124047 26952552200000 0.0111336351964274 0 3.13086600706849e-08
"880" 2872 5737988000 0.19599129 81.7266849315069 1100856.93527671 0.0020343708 57411515200000 0.202847523859381 0 8.28189965605479e-08
"881" 2876 7960010000 0.23098379 138.518082191781 811118.374410959 0.0018579484 79775369200000 0.025639994143726 0 9.75822010923288e-08
"882" 3098 2258805000 0.00540932 32.1834246575342 634989.763057534 0.0010530212 26486812800000 0.1117435114656 0 1.63166762646575e-08
"883" 3130 1241640000 0.01553861 10.2012054794521 312913.659465753 0.0004355428 13981551400000 0.069935242391211 0 6.55653795205479e-09
"884" 3131 3118121000 0.04949887 24.5269315068493 620748.767512329 0.0006505576 34080877600000 0.278762081720548 0 2.086717014e-08
"885" 3138 1296819000 0.0178849 17.7789589041096 385341.383345206 0.0006836368 14335983400000 0.0241987723960931 0 7.55631614712329e-09
"886" 3140 7034345000 0.1000602 38.7484383561644 962425.134909589 0.0011522588 69123693600000 0.642946230866071 0 4.22248832547945e-08
"887" 3149 8322705000 0.11805339 46.6865205479452 881669.464441096 0.0010309684 8.077574e+13 0.570336394077666 0 4.97833592876712e-08
"888" 3178 1463472000 0.02193768 16.8496712328767 311563.181876712 0.0004796484 15024786800000 0.0233532628767123 0 9.27618740547945e-09
"889" 3297 4284279000 0.04173723 49.5588493150685 388607.600336986 0.0005127276 4.1797088e+13 0.149039559197852 0 1.76314123726027e-08
"890" 3497 6843953000 0.06282402 54.8401643835616 554338.513994521 0.0010585344 7.5154754e+13 0 0.744885661183562 3.35868497523288e-08
"891" 3644 1366958000 0.00530315 12.9576712328767 167474.679219178 0.000496188 15066556200000 0.00755397961643836 0 2.22749258630137e-09
"892" 3775 4415564000 0.0215734 49.9973424657534 485055.916780822 0.0009537836 41501056200000 0.0311353355821315 0 9.10317975369863e-09
"893" 3776 1706323000 0.01138257 14.0296438356164 384096.643660274 0.0007112028 17235801400000 0.104804462885375 0 4.76715691315068e-09
"894" 3788 2109207000 0.01298531 17.8135068493151 557787.601846575 0.0009868628 22324395200000 0.210927951781151 0 5.48180610082192e-09
"895" 3796 996138000 0.00850757 12.106904109589 259643.42347589 0.0005843992 1.0168111e+13 0.0236061863013699 0 3.60359674931507e-09
"896" 3936 981937000 0.00564648 11.8211232876712 406451.983989041 0.0007387688 9867074200000 0.0148409395426849 0 2.37917437726027e-09
"897" 3945 262443000 0.00247355 4.13484931506849 232784.506607671 0.0004245164 3.332698e+12 0.0209218256876712 0 1.04071164328767e-09
"898" 3946 765440000 0.00915082 14.5118630136986 246440.869249041 0.0003969504 8.016248e+12 0.0104609128438356 0.0118522325589041 3.87815917808219e-09
"899" 3947 4498271000 0.13938568 80.7701917808219 507456.608520548 0.001295602 4.3343528e+13 0.0206026295811288 0 5.88691475449315e-08
"900" 3948 8600090000 0.08285806 72.7938082191781 969951.322761644 0.0013783 83939186400000 0.195231766853392 0 3.50941208063014e-08
"901" 4054 1156103000 0.00394683 11.4863287671233 148397.059601096 0.000358358 11624082400000 0.00410949980383562 0 1.80705356136986e-09
"902" 4072 1677014000 0.00670004 22.8891232876712 372952.714857534 0.0007883876 2.0063498e+13 0 0.237503928 2.83136934328767e-09
"903" 4158 6183480000 0.02461777 101.446383561644 644869.821857534 0.0013727868 68006864800000 0.0575990945753425 0 1.54083840854795e-08
"904" 4162 4951002000 0.02045964 54.4469589041096 548630.347619178 0.0011522588 51901663200000 0.0146358355068493 0.0983682630082192 1.57519584772603e-08
"905" 6002 14042675000 0.0610334 111.953315068493 2036988.15368767 0.0021556612 130902092200000 0.104764612270586 2.29654453530411 2.5910198260274e-08
"906" 6004 7507569000 0.21935675 66.0959452054795 1178004.48819178 0.001350734 7.6324016e+13 0.252488396367123 0.0786591850684931 9.27142602164384e-08
"907" 6016 2154023000 0.00963437 21.8007123287671 448246.675460274 0.0007112028 21670336800000 0.0215544984590466 0 2.91185680339726e-08
"908" 6017 5232107000 0.02609341 35.2659452054795 970082.801230137 0.0013176548 55061577800000 0.13318755320663 0 2.80297848813699e-08
"909" 6095 5413480000 0.01790736 53.2887397260274 628217.293879452 0.00096481 5.5479721e+13 0.0509020262662685 0 8.16895288684932e-09
"910" 6139 7547960000 0.02777126 101.908109589041 605702.842742466 0.0007332556 7.8381574e+13 0.124640663671233 0 1.26726760019178e-08
"911" 6146 16492472000 0.07371977 130.929753424658 1272122.69676712 0.0024644004 177809737200000 0.193132327068493 0 1.05933242786301e-07
"912" 6147 7237976000 0.05053184 65.5199452054794 935376.077819178 0.0014940772 77616484400000 0.0805105845369863 0 2.70351053013699e-08
"913" 6155 5808313000 0.03294038 54.3902739726027 695799.191268493 0.0011798248 57083900600000 0.0258723801863014 0 1.51230864624658e-08
"914" 6178 4016140000 0.01426414 29.6630410958904 364702.165090411 0.0004575956 3.9277434e+13 0.0210672566568493 0 6.08432590356164e-09
"915" 6193 7603650000 0.0252513 72.4982465753425 556627.732668493 0.0007828744 76243791800000 0 0.0693602747013699 1.16832074473973e-08
"916" 6248 2734983000 0.01117213 43.8478904109589 599617.796112329 0.0006560708 29942173800000 0.000454338150805479 0.106948389090411 5.10652394383562e-09
"917" 6264 7480220000 0.03729403 59.8967945205479 873363.551150685 0.0013121416 69572135600000 0.242192430063912 0 1.57170711032877e-08
"918" 8042 13268637000 0.0845621 147.242082191781 778092.521504109 0.0009482704 119707989400000 0.0672436785183781 0 3.56938464073973e-08
"919" 8102 12476389000 0.32616455 160.969479452055 1383957.57010685 0.0025581248 121320697200000 0.177791489435441 0 1.37842808767397e-07
"920" 8226 3928002000 0.04882395 22.1284109589041 504960.736821918 0.0007332556 3.8793216e+13 0 0.178536959309589 2.05961566684932e-08
"921" 3 9814575000 0.06621597 79.9597260273973 1051374.86983288 0.0018965408 93885732800000 0.051289107019989 0.250083536210959 2.79684650021918e-08
"922" 8 8853639000 0.12948728 74.3875342465753 991203.798742466 0.0022273328 85550647400000 0.0862187694680219 0 5.47370853657534e-08
"923" 470 4023033000 0.01210853 50.3390410958904 541660.285252055 0.0006119652 4.1338918e+13 0 0.0983584672438356 5.61657815424658e-09
"924" 602 9091443000 0.04762042 74.7510410958904 1292309.3618137 0.000854546 8.8870404e+13 0.141865561617682 0 2.01922821205479e-08
"925" 641 3609457000 0.02832089 33.3447945205479 793313.76420274 0.0013121416 38402524800000 0.035964024830137 0.714207575342466 1.19305745860274e-08
"926" 708 2521650000 0.02012654 25.6520821917808 576435.516430137 0.0012570096 2.6440499e+13 0.0859400073863014 0 8.49052695534247e-09
"927" 709 8697459000 0.07439442 104.657287671233 855121.477786301 0.0019406464 84497877600000 0.0434370689506849 0 3.15412934161644e-08
"928" 728 2702823000 0.01797128 19.0311780821918 825532.522476712 0.0018689748 29638387800000 0.0862502601205479 0 8.44280070657534e-09
"929" 856 3473843000 0.03617358 32.0525205479452 522788.002010959 0.000882112 34809409800000 0.0555687467254356 0 1.53011445534247e-08
"930" 861 3091145000 0.02779389 71.8672328767123 636754.69130137 0.0015326696 3.2123795e+13 0.0440238614128274 0 1.17090136660274e-08
"931" 862 323597800 0.00859908 4.79553424657534 254016.81455589 0.0005623464 3.661252e+12 0.0227814333643726 0 3.63608335808219e-09
"932" 863 299892100 0.00744453 3.25484931506849 197620.354257808 0.0004741352 3423685200000 0.0277584874932822 0 3.14946671835616e-09
"933" 864 1066306900 0.02209689 10.5755068493151 399439.840465753 0.0008049272 1.1203111e+13 0.19122584087811 0 9.3216895339726e-09
"934" 876 2350041000 0.0111937 53.0209315068493 773538.649446575 0.0013011152 26938295400000 0 0.121680415791781 4.73133813863014e-09
"935" 879 4778160000 0.01766096 73.2354246575343 1548021.58497534 0.0016319072 55084444400000 0 0.137457859315068 8.07299454246575e-09
"936" 887 7821165000 0.02655223 67.5096712328767 1114445.69456986 0.0017697372 8.0666453e+13 0.0214146520390849 0.315507037734247 1.21866133849315e-08
"937" 889 9752835000 0.2523446 161.16104109589 1014023.4831726 0.0012845756 98679571200000 0.0727070538082192 0 1.06555105209041e-07
"938" 983 9340285000 0.09193778 198.696164383562 1024442.35466849 0.0022769516 94752477200000 0.0250701947634082 0 3.88858042610959e-08
"939" 988 4093609000 0.0361658 61.1626301369863 961678.077660274 0.0012845756 39571403200000 0.0913731026837425 0 1.52516759432877e-08
"940" 991 688587000 0.00873557 5.98495890410959 352588.658323288 0.0005292672 7983944200000 0.0520797793685918 0 3.70128139643836e-09
"941" 994 10519333000 0.11214386 76.8666301369863 1552355.09765205 0.0017862768 109015954600000 0.0955568810389315 0 9.51091399339726e-08
"942" 1004 176041000 0.00472135 3.34339726027397 194279.621767945 0.0003087392 2404138200000 0.0443526517479452 0 1.99343805205479e-09
"943" 1008 2645753000 0.03782802 24.3480273972603 445556.693430137 0.0007112028 28354624200000 0.178853889222247 0 1.59661886326027e-08
"944" 1012 2111457500 0.00710508 21.8430136986301 322795.817939726 0.0005568332 2.2703153e+13 0 0.0211467268027397 2.52600485605479e-08
"945" 1047 775610820 0.00515511 12.2720821917808 264175.176847945 0.0002977128 9661075600000 0.0311601659178082 0 2.2997082460274e-09
"946" 1250 1826733000 0.00323772 14.5583561643836 358372.429967123 0.0007112028 20598423800000 0 0.27063954630411 2.82047356273973e-09
"947" 1355 2378139000 0.02557822 16.1141917808219 412712.73699726 0.0008049272 24831377800000 0.0637367030136986 0 1.0826359089863e-08
"948" 1356 11790910000 0.05258945 88.1534520547945 1215613.78802192 0.001433432 120329033400000 0.098673858739726 0 5.41515154471233e-08
"949" 1357 738493000 0.01839195 9.81575342465753 205892.435463836 0.0005347804 8.830339e+12 0.0160522066849315 0 7.77125288219178e-09
"950" 1364 7368357000 0.18639873 68.4280273972603 996726.259978082 0.0017476844 74555738200000 0.145414107616438 0.0908597293150685 7.88332847071233e-08
"951" 1570 197208000 0.00155752 1.29915068493151 187990.233350959 0.0003748976 1869311200000 0.0185443454958904 0 6.59656408767123e-10
"952" 1606 949827599 0.00707082 7.70569863013699 107805.984872877 0.0003693844 9.467043e+12 0 0 2.99013299013699e-09
"953" 1695 1984754000 0.01125532 20.0352602739726 405150.07369863 0.0008104404 19670046800000 0.025312576339726 0.0628695369863014 4.76955767835616e-09
"954" 1745 3730602000 0.02005357 38.4272054794521 1013414.19913151 0.0015767752 39583510600000 0.132803524395567 0 8.4670733260274e-09
"955" 1943 395616200 0.00142354 5.79098630136986 126982.254852877 0.0002536072 4494322600000 0.0118030931506849 0 6.56982646849315e-10
"956" 2080 2380121800 0.00304488 14.6677534246575 327775.014838356 0.0007883876 15665882200000 0.029455016890389 0 1.64114382410959e-09
"957" 2103 13239359000 0.10685253 99.6113150684931 1652339.63425753 0.0023265704 1.32893403e+14 0.148304179282192 0 4.90437148421918e-08
"958" 2107 3350084000 0.0435313 45.182794520548 619211.913506849 0.0012514964 36175459800000 0.0314164616547945 0 1.99663371945205e-08
"959" 2526 550566200 0.00877501 4.38821917808219 257217.711195616 0.0002150148 5.695326e+12 0.00416698423979178 0 3.7027989369863e-09
"960" 2527 685440906 0.00976058 5.67424657534247 262403.741611781 0.0002536072 6963021200000 0.00973755184931507 0 4.11542543835616e-09
"961" 2535 1987739900 0.00889366 15.0747123287671 274276.293463014 0.00055132 19247569600000 0.0164290524707342 0 1.17075764186301e-08
"962" 2549 3343543000 0.03825162 41.7142465753425 1126993.26000548 0.0009978892 35719644800000 0 0 1.61480285309589e-08
"963" 2554 3509966000 0.04902574 19.1683561643836 655823.644438356 0.000882112 3.4425304e+13 0.0800452054356164 0 2.07091773073973e-08
"964" 2642 1200409000 0.02052321 10.020602739726 272366.833344658 0.0006781236 13000730200000 0.0325765370958904 0 8.67157195150685e-09
"965" 2706 2609136000 0.0199154 29.5232054794521 213696.241153151 0.0004079768 25249002400000 0.0240674849048219 0 8.41438496054795e-09
"966" 2718 3349714000 0.01869423 19.3053424657534 659484.728673973 0.0006946632 33731085400000 0.186355911622636 0 7.91044908821918e-09
"967" 2721 2403835000 0.01636061 13.7155342465753 551902.163386301 0.0006560708 23179463200000 0.0625597761278959 0 6.88791581424658e-09
"968" 2727 12561314000 0.08252521 65.4080821917808 877993.424586301 0.000882112 112745819800000 0.0917170549350904 0 3.49213219167123e-08
"969" 2790 225761800 0.0012932 1.15904109589041 112772.857787397 0.0002536072 3168083400000 0 0.000344939375342466 1.82412388520548e-09
"970" 2850 14397656000 0.09887356 164.783643835616 1430899.40785205 0.002949562 1.40238742e+14 0.106851348554942 0 4.17578822317808e-08
"971" 2864 1509691000 0.03729899 21.753698630137 595489.862361644 0.0006119652 17190083800000 0.00647046915445479 0 1.57599315871233e-08
"972" 2872 5580898000 0.11438778 75.5090684931507 1111812.9582411 0.0020288576 54873608800000 0.228389265683408 0 4.83411176564383e-08
"973" 2876 7953432000 0.08688741 125.441506849315 812591.658438356 0.001874488 77312451800000 0.0209815156158904 0 3.67199527265753e-08
"974" 3098 2411631000 0.00577442 23.4084383561644 639563.182545205 0.0010419948 27657167400000 0.143618479449238 0 1.74458789893151e-08
"975" 3130 1131014000 0.01462272 9.56309589041096 318166.070747945 0.0004024636 12668105800000 0.0398576190817479 0 6.16656214849315e-09
"976" 3131 3780447000 0.05538383 27.3581095890411 639594.469435617 0.0005623464 39197444600000 0.179170954027397 0 2.3358377550411e-08
"977" 3138 1502285000 0.01962626 20.0744657534247 386218.241945205 0.0005292672 16484634800000 0.0209745787694301 0 8.30313880027397e-09
"978" 3140 7764372000 0.09326385 42.8058904109589 988852.62330137 0.0009427572 77034714600000 0.300352191797786 0 3.93701807219178e-08
"979" 3149 8945801000 0.1308708 50.0738356164384 902931.650668493 0.0008490328 86399509200000 0.496961612311414 0 5.53587470556164e-08
"980" 3178 1481879000 0.01927074 12.4241917808219 351319.072479452 0.0004796484 11750242800000 0.0345628290575342 0 8.14307440438356e-09
"981" 3297 4127259000 0.03778353 47.4904931506849 397020.016063014 0.000523754 40062750600000 0.0942798672955233 0 1.59719536808219e-08
"982" 3497 5781047000 0.05507843 46.6620547945206 587082.373167123 0.0010364816 62034821800000 0 1.03892632508219 2.94735601117808e-08
"983" 3644 1352883000 0.00529009 13.1261643835616 167586.200866849 0.000468622 15417965600000 0.00755397961643836 0 2.22571007835616e-09
"984" 3775 4081107000 0.0216717 46.0121095890411 490009.487939726 0.0009317308 37940115200000 0.027434401533863 0 9.15315421068493e-09
"985" 3776 1500298000 0.01034401 12.6272328767123 389383.327035616 0.0006946632 15524149400000 0.0704958353588712 0 4.35389609589041e-09
"986" 3788 1972332000 0.01174465 16.6372602739726 567372.634224658 0.000992376 2.108163e+13 0.110547497292016 0 4.96100063753425e-09
"987" 3796 1327251000 0.0106462 17.2440273972603 273361.960515342 0.0005678596 1.3723237e+13 0.0193570727671233 0 4.50488736575342e-09
"988" 3936 1203444000 0.00683347 14.6433424657534 407412.375326027 0.0007277424 12229474200000 0.0195727726082959 0 2.88588036328767e-09
"989" 3945 166616000 0.00164706 2.634 232926.998398904 0.00041349 2254767600000 0.0104609128438356 0 6.97394189589041e-10
"990" 3946 856091000 0.00964447 15.4267123287671 246326.67762137 0.0003914372 7.84377e+12 0 0.0243288246575342 4.07519856986301e-09
"991" 3947 4709260000 0.12220699 83.9970136986301 510889.839424658 0.0012790624 45854341600000 0.0177882056255342 0 5.16093138567123e-08
"992" 3948 8441366000 0.06053061 69.5628767123288 969341.37359452 0.0013617604 8.1029438e+13 0.148786214234153 0 2.551994946e-08
"993" 4054 1098532000 0.00403145 11.4919178082192 148414.299981918 0.0003638712 11562592400000 0.00182641737876164 0 1.85119873561644e-09
"994" 4072 1755690000 0.00451502 26.7210684931507 374761.228687671 0.0007828744 1.9632034e+13 0 0.178401263884931 2.07153919972603e-09
"995" 4158 5956956000 0.02355613 101.317945205479 649667.814057534 0.0012294436 66055987800000 0.0495729912328767 0 1.44166352054795e-08
"996" 4162 4772109000 0.01949551 52.3718356164384 552259.411112329 0.0010805872 49977427400000 0.000472123726027397 0.107593705142466 1.33103160287671e-08
"997" 6002 18212069000 0.07720094 167.397315068493 2054862.47576164 0.0021611744 1.73436781e+14 0.13537530036217 1.67252559912329 3.32739152268493e-08
"998" 6004 8165553000 0.25218126 71.7675616438356 1184098.83509041 0.001323168 69246592800000 0.000475496038356164 0.155527832876712 1.06583842127671e-07
"999" 6016 2168113000 0.00819235 21.6614794520548 447150.556575342 0.0007112028 2.1702324e+13 0.0214324140081205 0 2.47286845479452e-08
"1000" 6017 5827031000 0.02620303 37.1861095890411 971996.903432877 0.0012900888 5.7629415e+13 0.0709961077759069 0 3.17046980071233e-08
"1001" 6095 7208426000 0.02306856 69.2351780821918 629845.203547945 0.0006726104 72681172600000 0.0630437939995069 0 1.04812992747945e-08
"1002" 6139 7441328000 0.02722595 99.419397260274 606518.098430137 0.0007001764 7.6513136e+13 0.137860128 0 1.24836739545205e-08
"1003" 6146 15443100000 0.08544405 122.502821917808 1285324.2463863 0.0023375968 166628573400000 0.277365944416438 0 1.23020669063014e-07
"1004" 6147 9577486000 0.05105382 91.0075616438356 1010890.28017808 0.0017697372 102604715600000 0.387660791441096 0 3.4864891890411e-08
"1005" 6155 6105649000 0.03207806 47.6552054794521 708041.72339726 0.0011687984 63089471400000 0.0462006789041096 0 1.4628408390411e-08
"1006" 6178 3991045000 0.01391899 28.6681095890411 364810.834276712 0.0004300296 3.7888428e+13 0.0260612296767123 0 5.87996377643836e-09
"1007" 6193 7559039000 0.02469127 70.8654794520548 562525.141293151 0.0007608216 74974023400000 0 0.089264786169863 1.1419299919726e-08
"1008" 6248 3479430000 0.01707584 53.0272876712329 577314.809610959 0.0005843992 36254738800000 0.344919747521194 0.148969006569863 7.75047301479452e-09
"1009" 6264 5410832000 0.02434836 43.2731780821918 874431.117657534 0.0013011152 49920829200000 0.148701208357282 0 1.02042638169863e-08
